0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447
KEGG_PANCREATIC_SECRETION,KCNMA1,ATP1A3,ATP1A1,PLA2G12B,ATP1A2,ATP2A2,PLA2G1B,PRKCB,ADCY8,ATP1B1,ADCY6,ADCY3,SLC26A3,RAP1B,PRKCA,PLA2G2F,CPA1,CCKAR,ADCY9,RAB27B,ATP2B4,CPB2,PNLIPRP2,TPCN2,ADCY1,AMY1B,CFTR,RAB8A,ATP2B3,ATP2A3,TRPC1,SLC4A4,BST1,CA2,CEL,CTRL,PLA2G2E,CPA3,GNAQ,PLCB4,CELA3B,CLCA2,ADCY4,ATP2B1,PNLIP,RAP1A,AMY1A,AMY2A,SLC4A2,ATP1A4,ATP2B2,PLA2G5,PLA2G2C,SLC9A1,PLA2G10,CHRM3,PRSS2,KCNQ1,ATP1B3,FXYD2,GNAS,RAB3D,RAC1,ITPR3,AMY1C,ADCY5,RHOA,PNLIPRP1,PRSS3,CTRB2,ATP1B2,PLA2G2D,CELA2A,SCTR,CELA2B,SLC12A2,AMY2B,ADCY7,CCK,CELA3A,PLCB2,PRSS1,ADCY2,ITPR2,CD38,PLA2G3,PLCB1,CTRB1,ITPR1,PLA2G2A,RYR2,CPA2,PLCB3,CLCA1,RAB11A,CPB1,CLCA4,PRKCG,ATP2A1,ATP1B4,SCT,PLA2G12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_BILE_SECRETION,ATP1A3,UGT1A6,SLC22A1,ATP1A1,ABCC4,SLC22A7,ATP1A2,SCARB1,ABCC2,UGT2B4,ADCY8,ATP1B1,ADCY6,UGT2B15,ADCY3,RXRA,ABCB1,ADCY9,UGT1A8,ABCB11,UGT2B10,ADCY1,SULT2A1,CFTR,SLC10A1,SCT,SLCO1B3,CYP3A4,UGT1A1,SLC4A4,SLC4A5,CA2,PRKACA,UGT2B17,UGT1A4,UGT2A2,ABCG2,KCNN2,UGT1A5,AQP4,SLC51B,ABCG5,ADCY4,CYP7A1,SLC2A1,AQP9,NR0B2,PRKACG,HMGCR,NR1H4,EPHX1,SLC4A2,ATP1A4,SLC27A5,ABCG8,UGT2A1,SLC9A1,AQP1,AQP8,ATP1B3,FXYD2,GNAS,UGT1A7,NCEH1,ADCY5,SLCO1A2,UGT2A3,UGT1A9,ATP1B2,UGT1A10,UGT2B7,ABCB4,SCTR,ABCC3,SLC10A2,ADCY7,PRKACB,ATP1B4,UGT1A3,SLC22A8,SLC51A,UGT2B28,UGT2B11,ADCY2,SLC9A3,BAAT,LDLR,SLC5A1,SLCO1B3-SLCO1B7,SLCO1B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_CARBOHYDRATE_DIGESTION_AND_ABSORPTION,ATP1A3,ATP1A4,P3R3URF-PIK3R3,ATP1A1,MGAM2,SLC37A4,AMY2B,AKT2,TAS1R2,ATP1A2,PIK3R1,PLCB2,PIK3R3,ATP1B4,G6PC2,PIK3CD,HK3,PRKCB,ATP1B3,ATP1B1,FXYD2,PLCB1,MGAM,PLCB4,CACNA1D,G6PC1,SLC2A2,G6PC3,SI,AMY1C,AKT3,PIK3CB,PIK3R2,SLC5A1,HKDC1,GNAT3,PLCB3,AKT1,HK1,HK2,PIK3CA,ATP1B2,AMY1B,TAS1R3,LCT,AMY1A,AMY2A,SLC2A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_PROTEIN_DIGESTION_AND_ABSORPTION,ATP1A3,COL4A5,ATP1A1,ATP1A2,MEP1B,COL26A1,SLC8A3,COL9A3,COL18A1,COL19A1,SLC7A9,COL4A2,COL7A1,ATP1B1,DPP4,COL8A1,COL11A2,COL14A1,COL24A1,COL4A4,SLC36A4,KCNJ13,SLC38A2,CPA1,KCNE3,COL6A6,COL5A1,CPB2,SLC8A2,COL6A3,ACE2,MME,COL11A1,COL15A1,CTRL,COL6A2,COL20A1,CPA3,SLC36A2,COL21A1,CELA3B,SLC36A3,COL8A2,COL12A1,PRCP,PGA3,SLC6A19,COL5A2,ELN,COL16A1,ATP1A4,COL17A1,SLC1A1,COL9A2,SLC3A2,PGA4,KCNN4,COL4A3,PRSS2,COL28A1,SLC7A7,COL10A1,ATP1B3,FXYD2,KCNQ1,PGA5,COL9A1,COL5A3,SLC16A10,SLC15A1,PRSS3,CTRB2,ATP1B2,SLC1A5,CELA2A,COL3A1,KCNK5,SLC8A1,CELA2B,COL25A1,CELA3A,PRSS1,COL1A2,COL2A1,COL22A1,SLC36A1,COL23A1,COL4A6,COL1A1,CTRB1,SLC9A3,XPNPEP2,COL6A5,COL13A1,CPA2,MEP1A,COL4A1,COL27A1,SLC7A8,CPB1,SLC3A1,ATP1B4,COL6A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_FAT_DIGESTION_AND_ABSORPTION,APOA4,AGPAT1,PLA2G5,ABCG8,MOGAT2,PLA2G12B,PLPP3,LIPF,ABCA1,PLA2G2C,FABP2,CEL,MOGAT3,CD36,PLA2G10,AGPAT2,SCARB1,FABP1,NPC1L1,PLA2G2E,PLA2G1B,GOT2,ACAT1,PLA2G3,ACAT2,APOA1,CLPS,MTTP,PLA2G2F,APOB,PLA2G2A,ABCG5,DGAT2,SLC27A4,SLC27A1,PNLIP,PNLIPRP1,DGAT1,PNLIPRP2,PLPP2,PLA2G2D,PLPP1,PLA2G12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_CHOLESTEROL_METABOLISM,APOA4,SOAT1,STARD3,VDAC1,APOE,ABCG8,VDAC2,ABCA1,PLTP,LPA,STAR,APOA2,LRP1,VDAC3,CD36,SCARB1,ANGPTL8,NPC2,VAPB,LRPAP1,OSBPL5,LPL,CYP27A1,APOC1,ANGPTL4,PCSK9,TSPO,LRP2,APOA1,SOAT2,APOH,NPC1,NCEH1,LIPC,APOB,MYLIP,ABCG5,APOC3,LDLR,LIPA,CYP7A1,ABCB11,CIDEB,LCAT,LIPG,SORT1,APOC2,CETP,ANGPTL3,VAPA,LDLRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_VITAMIN_DIGESTION_AND_ABSORPTION,ABCD4,MMACHC,SLC46A1,APOA4,SLC23A1,AMN,FOLH1,TCN2,SCARB1,SLC5A6,CUBN,CBLIF,BTD,APOA1,SLC52A3,SLC19A2,PLB1,SLC19A1,APOB,ABCC1,PNLIP,AWAT2,LRAT,RBP2,SLC19A3,LMBRD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_FOLATE_TRANSPORT_AND_METABOLISM,SLC46A1,SLCO1B3,ABCC4,FOLR2,MTHFR,FOLH1,ABCC2,SLC22A8,ABCG2,ABCC5,DHFR2,FOLR1,FPGS,BHMT,MTHFS,SHMT2,FOLR3,SHMT1,BHMT2,SLC19A1,MTHFD1,MTR,ABCC1,DHFR,ST20-MTHFS,TYMS,SLCO2B1,SLCO1B3-SLCO1B7,ABCC3,SLCO1B1,SLC22A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_COBALAMIN_TRANSPORT_AND_METABOLISM,MMUT,ABCD4,MMACHC,HCFC1,PRDX1,ZNF143,MMAB,ZNF76,MMADHC,MMAA,MTRR,CD320,THAP11,CBLIF,MTR,LMBRD1,TCN2,TCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_MINERAL_ABSORPTION,ATP1A3,SLC8A2,SLC46A1,MT1M,MT2A,ATP2B2,MT1E,ATP1A1,ATP1A4,ATP2B3,SLC31A1,MT1G,ATP1A2,SLC8A3,HEPH,ATP1B4,HMOX1,TF,STEAP1,CYBRD1,VDR,STEAP2,SLC34A2,SLC39A4,CLCN2,ATP1B3,ATP7B,S100G,MT1A,SLC26A6,ATP1B1,FXYD2,SLC11A2,MT1X,SLC30A1,SLC26A3,HMOX2,MT1B,SLC9A3,ATP7A,MT1HL1,SLC26A9,FTH1,HEPHL1,TRPM7,SLC34A1,TRPM6,SLC34A3,SLC5A1,ATP2B1,ATP2B4,TRPV6,MT1F,ATOX1,MT1H,ATP1B2,SLC6A19,SLC40A1,FTL,SLC8A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_VASOPRESSIN-REGULATED_WATER_REABSORPTION,VAMP2,DYNC1I2,CREB3L4,AVP,AVPR2,ARHGDIA,DCTN1,ARHGDIG,DYNC1I1,RAB5C,PRKACB,CREB5,ARHGDIB,CREB3L1,NSF,DYNLL2,DYNC2H1,RAB5A,PRKACA,CREB3L3,STX4,ADCY6,GNAS,CREB3L2,RAB11B,DYNC2LI1,ADCY3,DCTN4,DYNLL1,AQP4,RAB5B,DCTN6,DCTN2,AQP2,ADCY9,DYNC1LI1,RAB11A,CREB3,AQP3,DCTN5,CREB1,DYNC1H1,DYNC1LI2,PRKACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_ALDOSTERONE-REGULATED_SODIUM_REABSORPTION,ATP1A3,ATP1A4,ATP1A1,ATP1A2,PIK3R1,HSD11B2,FXYD4,PIK3R3,MAPK3,NHERF2,PIK3CD,SFN,SCNN1A,PRKCB,ATP1B3,SGK1,ATP1B1,FXYD2,SCNN1B,IRS1,IGF1,PRKCA,SCNN1G,PIK3CB,PIK3R2,INS,MAPK1,KRAS,INSR,NR3C2,NEDD4L,PIK3CA,PDPK1,KCNJ1,ATP1B2,PRKCG,ATP1B4,P3R3URF-PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_ENDOCRINE_AND_OTHER_FACTOR-REGULATED_CALCIUM_REABSORPTION,ATP1A3,SLC8A2,ATP1A4,CLTA,ATP2B2,ATP1A1,ATP2B3,CLTC,DNM2,CALB1,BDKRB2,CLTCL1,ATP1A2,PRKACB,SLC8A3,AP2B1,PLCB2,KLK1,ATP1B4,CLTB,PTH,DNM3,PRKACA,PRKCB,VDR,ATP1B3,ADCY6,GNAQ,AP2A2,GNAS,ATP1B1,FXYD2,PLCB1,PLCB4,PTH1R,KLK2,TRPV5,PRKCA,ESR1,ADCY9,ATP2B1,ATP2B4,PLCB3,RAB11A,DNM1,KL,AP2S1,PRKCG,AP2A1,ATP1B2,AP2M1,PRKACG,SLC8A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,ATP1A3,ATP1A4,ATP1A1,SLC4A4,ATP1A2,CA2,AQP1,SLC38A3,ATP1B3,ATP1B1,FXYD2,GLS2,PCK1,SLC9A3,GLS,GLUD1,CA4,PCK2,SLC25A10,GLUD2,MDH1,ATP1B2,ATP1B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_COLLECTING_DUCT_ACID_SECRETION,ATP6V0A1,ATP4A,SLC12A7,ATP6V0D2,CA2,ATP6V1G2,ATP6V1E2,ATP6V0A4,ATP6V1C2,ATP6V1G3,ATP6V1D,ATP6V1B1,ATP6V1A,ATP4B,ATP6V0E2,ATP6V0E1,ATP6V1G1,ATP6V1FP2,ATP6V1C1,ATP6V1F,TCIRG1,SLC4A1,ATP6V0C,ATP6V1B2,CLCNKB,ATP6V0D1,ATP6V1E1,ATP6V0A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_GLUTAMATERGIC_SYNAPSE,PLA2G4C,GRIA3,GRM3,HOMER2,GRM5,MAPK3,GNAO1,GLUL,GRIN2C,SLC38A3,PRKCB,ADCY8,GRIN1,ADCY6,GNG7,PPP3CB,ADCY3,SHANK2,GLS,CACNA1C,PRKCA,SLC38A2,GNAI2,ADCY9,GNG11,PLA2G4B,GRK2,ADCY1,NCDN,GRM1,SLC17A7,TRPC1,SLC1A3,GNG8,GRK3,HOMER1,SHANK1,GNB2,PPP3CC,PLD2,PRKACA,CACNA1A,GRIN2A,SLC1A2,GNAQ,SHANK3,GLS2,PLCB4,GNAI3,GRIA1,GNG4,CACNA1D,PLA2G4D,PLA2G4F,GRM4,GNG5,SLC17A8,ADCY4,GNG3,KCNJ3,JMJD7-PLA2G4B,GNGT2,MAPK1,PPP3R1,PRKACG,GRIK5,GRM7,SLC1A1,GNB5,GNB3,GNB1,GRM2,GRIN3B,GRIN2D,DLG4,SLC38A1,GRIA4,GNAS,GNGT1,GRIK3,PLD1,PLA2G4A,ITPR3,SLC1A6,ADCY5,GNG13,GNG12,GRIK1,GNG2,GNAI1,GRIN3A,HOMER3,GRIA2,GRM6,ADCY7,PRKACB,GNG10,PLCB2,DLGAP1,ADCY2,GRIK2,SLC17A6,ITPR2,SLC1A7,PLCB1,PPP3CA,LZTS3,PPP3R2,GRM8,ITPR1,GRIN2B,PLCB3,PLA2G4E,GNB4,PRKCG,GRIK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEGG_GABAERGIC_SYNAPSE,GABRB2,GABRB1,GAD2,GABARAPL1,GNAO1,GLUL,PRKCB,SLC38A3,SLC6A13,ADCY8,ADCY6,GNG7,ADCY3,GLS,GABRE,GABRA6,CACNA1C,PRKCA,SLC38A2,GNAI2,ADCY9,GNG11,SLC6A1,GABRG3,GABRR1,ADCY1,GABRP,CACNA1F,GABARAP,CACNA1B,GABRG2,GNG8,GABRB3,GNB2,PRKACA,CACNA1A,KCNJ6,GLS2,GNAI3,SLC6A12,GNG4,CACNA1D,GABRQ,GABRR2,GNG5,GPHN,SLC12A5,ADCY4,GNG3,GNGT2,PRKACG,GABRG1,GABRA2,GNB5,GNB3,NSF,GABBR1,GNB1,GABRA3,GABRA4,SLC38A1,GABARAPL2,GNGT1,SRC,ADCY5,GNG13,GNG12,GABRR3,SLC38A5,GNG2,GNAI1,SLC32A1,ADCY7,SLC6A11,GNG10,PRKACB,CACNA1S,ADCY2,TRAK2,PLCL1,GABRA1,GABRD,GABRA5,GAD1,ABAT,GNB4,GABBR2,PRKCG,HAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
